RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
19950,74236,2371,117961,117962,118501,118502,308462,118504,118505
4810,79981,16830,117961,118327,119830,120773,118959,118960,120774
26744,80025,20601,118095,118096,118008,117885,118097,117887,117888
18394,20332,8164,117961,118327,120685,118841,166363,118643,118843
19277,43231,2594,117961,118300,120410,128230,302830,4673,128231
3466,78240,2594,117961,118300,120410,128230,302830,4673,128231
16635,79121,2220,117961,118300,125872,120344,303717,118424,120346
7270,4675,5909,117961,118446,16232,118784,121873,290919,118786
25529,6977,49961,117961,118225,118403,118321,240983,290919,118322
17445,17308,59000,118181,118182,117920,118568,117897,19721,118570
23913,31232,6035,117890,117891,117878,118568,292195,19721,118570
15579,45055,19839,117961,118300,123201,118321,117906,290919,118322
11324,32270,52734,118290,118291,118660,118293,118294,118295,118296
15653,38752,4362,117961,118343,126955,118777,279443,308574,118779
24083,18418,4026,117961,118300,118301,120497,149226,118424,120499
22243,80780,214,117961,118343,6104,118321,117906,290919,118322
1956,278393,3136,117961,118343,118856,118451,130134,118453,118454
26813,43915,20900,117961,118225,119136,119137,128585,118474,119139
28126,16271,51375,118212,118213,118684,122989,215972,119006,122991
30424,17308,5001,117961,118300,123007,118826,257115,118424,118828
28109,13878,1736,117961,119256,119257,117946,299126,292795,117948
19482,32303,139593,118169,118170,119781,130479,164072,119784,130481
7163,25231,27104,117961,118327,118507,121527,128634,118398,121529
6985,74995,2296,117961,118413,277693,120773,118959,118960,120774
5836,41385,310697,117961,118343,118856,118321,117906,290919,118322
31291,33642,50495,117910,117911,117878,118568,142278,19721,118570
5794,27944,30433,118541,118542,186536,119899,310825,19793,119900
16266,35424,49353,117961,117962,118910,117905,117906,290919,117908
25891,17308,71189,117961,118386,128823,118318,168365,118205,118319
4432,28082,1012,117961,118225,119924,118321,117906,290919,118322
31219,20801,671,117961,117962,118352,117905,117906,290919,117908
1449,41824,7022,119062,119091,118535,118321,117906,290919,118322
28680,35636,21303,117961,118300,119890,120348,249620,118295,120350
18151,1023,5899,117961,118327,120318,118641,306399,118643,118644
10168,43807,3838,117961,118225,119924,117905,117906,290919,117908
10826,31993,23144,117961,118225,118403,120690,120690,290919,120692
29014,40069,3622,117961,118300,118458,118834,223125,118424,118836
25992,971,4139,117961,118300,123055,120344,188011,118424,120346
32283,16433,3053,117961,118225,120663,121594,131163,4673,121596
4113,76446,8074,117961,118300,119181,117905,240983,290919,117908
23716,28842,26009,117961,118446,119986,118777,279443,308574,118779
23873,15805,205,117961,118386,118746,118784,147114,290919,118786
23690,25274,4838,117961,118343,120126,119433,133686,118424,119435
12469,75834,50003,117961,118343,124816,119743,132775,3130,119745
30387,36207,34826,118555,118178,118320,118321,117906,290919,118322
2630,81524,4850,91261,118026,118027,119409,118148,119006,119411
523,35896,52972,118212,118213,118507,118863,157370,118398,118865
3197,83217,7560,117961,118300,119195,117905,117906,290919,117908
7334,80982,7265,117961,118343,119598,120773,123107,118960,120774
30850,81297,1249,117961,117962,118910,118321,117906,290919,118322
21664,256,35827,118216,118587,118846,179731,147792,117887,117973
22265,81499,18046,117961,118300,118783,118321,117906,290919,118322
18537,80308,13794,117961,118052,120417,118702,125047,118704,118705
18002,34463,19642,117961,118413,118481,118777,270977,308574,118779
31553,38655,33266,117961,118300,124725,118784,118785,290919,118786
15963,23701,5504,117961,118300,118514,117905,117906,290919,117908
10546,75078,71182,117961,118052,120677,126085,130797,119221,126087
7021,20733,54258,117890,118102,117878,117899,123862,19721,117900
24234,935,7012,117961,118225,120050,118777,279443,308574,118779
13231,996,3043,117961,118413,118481,117905,240983,290919,117908
6165,28794,4549,117961,118225,120050,118321,118448,290919,118322
20614,77510,70641,117961,118327,120318,118685,310608,308574,118687
22211,34954,3843,117961,118413,120370,118784,237727,290919,118786
14507,16512,310697,117961,118343,118856,117905,117906,290919,117908
10148,20364,55119,119062,119091,123125,134095,300136,118474,118475
31154,79655,72988,117910,118855,117941,118568,135898,19721,118570
31938,37260,48340,117876,117877,117878,117879,117879,19721,117880
19194,39628,17598,117961,118300,118631,135809,176829,118331,135811
12304,16191,2017,117961,118327,121645,117905,287626,290919,117908
8702,45300,2260,117961,118343,119598,118422,300136,118424,118425
26917,17849,18027,117961,117969,120620,120621,120622,19793,120623
10675,25993,58461,117926,117927,118810,119323,119456,19793,119325
4417,32622,8229,117961,118300,121305,117905,117906,290919,117908
18850,79299,46610,117902,118041,118556,280788,280788,292795,119082
31452,31713,14810,117961,118413,120370,117905,117906,290919,117908
31063,75834,5506,117961,118343,118514,118321,117906,290919,118322
22538,20349,2354,117961,117962,118501,118502,118503,118504,118505
10031,44729,6482,117961,118052,118992,118321,117906,290919,118322
1021,40276,4622,119402,119403,117878,124537,125539,118870,124539
20883,18418,4084,117961,118052,118992,118321,240983,290919,118322
11463,278393,16838,117961,118413,120370,307024,310608,118331,118332
31684,43522,7398,117961,118225,119924,118321,117906,290919,118322
25039,39262,8516,117961,118386,118733,169634,198341,118736,169635
13608,25240,50040,117961,118327,118391,118321,117906,290919,118322
15392,74883,17759,117961,118413,122007,118685,279443,308574,118687
20024,3617,15389,117961,118225,122870,124886,128018,118643,124888
5107,75834,3753,117961,118300,118360,118636,235337,118638,118639
28188,33241,21009,117961,118343,149210,120097,174445,270488,120099
8662,43188,5244,117961,118343,119598,117905,117906,290919,117908
85,35066,17465,91261,118026,118202,118278,118260,290919,118279
21363,79720,46476,117902,117903,120171,120172,230830,290919,120173
5142,33035,4571,117961,118225,119924,118685,279443,308574,118687
19804,15677,16569,117961,118327,120559,122269,141096,118643,122271
15644,75078,128564,118315,118463,118522,118784,121556,290919,118786
5402,46027,4528,117961,118225,120054,119928,310608,118331,119929
23057,80198,252252,117902,117903,118437,122129,305057,121916,122131
25515,45337,17615,117961,118052,122392,120097,174445,270488,120099
32240,28490,18330,117935,117936,117878,117879,117879,19721,117880
20079,19843,3936,117943,117944,117945,118274,129282,292795,118276
10422,73145,73407,117902,118041,117945,280788,280788,292795,119082
18484,34954,16833,117961,118327,123901,118536,301475,308574,118539
25705,18072,7766,118256,118257,118623,118995,136748,292795,118997
10311,32642,46663,118256,118257,118623,118995,118806,292795,118997
19362,80807,17218,117961,118300,118395,123067,269406,118398,123068
26311,14858,7339,117961,118300,118360,118361,118362,118363,118364
19182,81266,1614,117961,118327,118507,129909,185973,118453,129911
13189,917,1030,117961,118343,120722,124194,147669,118363,124196
8555,33032,51138,117961,118413,119968,118321,117906,290919,118322
19382,28322,16850,117961,118225,122298,119093,120324,119095,119096
28303,37230,3332,117961,118343,121747,118784,130735,290919,118786
17952,6977,17091,117961,118225,118403,132671,132894,290919,132673
8480,35815,7525,117961,118225,120551,118321,118406,290919,118322
12664,30858,6116,117961,118343,120666,120006,255097,118424,120008
199,79228,13400,117983,117984,117878,117879,117879,19721,117880
16169,16018,51165,117983,117984,117878,118568,120877,19721,118570
19790,15716,5570,117961,119256,119257,117946,118806,292795,117948
27555,18277,16922,117961,117962,118501,118784,124402,290919,118786
11425,80546,2062,117961,118327,119830,120773,118959,118960,120774
8816,114261,25629,117961,118343,120291,120006,129545,118424,120008
25392,16528,866,117961,118413,120526,118259,132668,290919,118261
19878,684,5919,117961,118446,16232,121594,302830,4673,121596
14675,26429,87239,117893,117894,117895,117899,117897,19721,117900
26186,31639,4626,117961,118052,119972,118784,117906,290919,118786
11876,37435,23305,117961,118327,118862,118890,125128,118398,118892
27016,33248,52902,118595,118596,81476,118834,216197,118424,118836
20124,25328,53240,117876,117877,117878,117879,117879,19721,117880
25375,80605,46462,118290,118291,119837,120344,142386,118424,120346
27361,26430,75342,118126,118237,117895,117896,117913,117887,117898
17710,74550,3053,117961,118225,120663,124886,132017,118643,124888
29191,35502,61016,119596,119597,119703,118912,174408,118424,118914
4640,77098,6870,117978,119216,117941,117885,117913,117887,117888
27425,18913,58476,117929,117930,117920,117879,117886,19721,117880
23273,35790,1350,117961,118052,120096,118321,117906,290919,118322
27783,28566,87594,119178,119179,117895,117896,117913,117887,117898
19313,74340,49850,117961,118413,122007,117905,118260,290919,117908
25473,74735,56602,118079,118080,117878,117879,304519,19721,117880
6057,39332,56199,117961,118052,118881,118321,117906,290919,118322
19048,15720,4659,117961,118225,120663,118784,147114,290919,118786
6175,78745,4945,117961,118300,118360,118636,171056,118638,118639
12414,23921,48993,126918,126919,118042,118043,118043,270488,118046
22326,34887,4727,117961,118300,125872,118530,278014,118131,118532
25954,42769,10387,118349,118350,117895,118568,281735,19721,118570
28261,35376,3872,117961,118386,118522,118321,117906,290919,118322
9327,37651,50428,118090,118091,117912,117885,117913,117887,117888
6754,15739,2199,4292,124335,118378,128093,300603,119184,128095
29803,35733,5496,91261,118026,118202,118321,117906,290919,118322
21497,38481,73591,121518,121519,117895,118194,118195,117887,118196
182,44644,50997,117961,118052,120539,118321,118448,290919,118322
21037,73989,4311,119062,119091,118514,118747,271334,118453,118749
4216,13878,71556,117916,118150,117884,118568,281735,19721,118570
19055,75078,8059,117961,118386,118692,118318,120689,118205,118319
6930,41758,28253,118315,118463,123089,118777,221543,308574,118779
23979,25993,49147,118887,118888,123719,118777,279443,308574,118779
7811,25736,4264,118887,118888,118979,118980,199144,118295,118982
24089,78367,7398,117961,118225,119924,118321,117906,290919,118322
25875,75033,25771,118006,118007,117941,118568,127856,19721,118570
26266,14354,20508,118219,118220,117941,117879,119983,19721,117880
5085,44781,55662,117902,118041,117945,280788,280788,292795,119082
14454,45104,1038,118887,118888,118889,118863,307233,118398,118865
17836,41314,15631,118256,119428,118623,126684,193644,292795,126685
3813,42226,1614,117961,118327,118507,118777,279443,308574,118779
13105,14354,6278,117961,118343,120722,118321,117906,290919,118322
9474,39330,8516,117961,118386,118733,169634,198341,118736,169635
1920,4675,22431,117961,118413,126229,118777,279443,308574,118779
14462,25993,15990,117961,118413,125133,118636,310589,118638,118639
839,42457,17199,117961,117969,118970,118890,311441,118398,118892
19353,17292,15568,117961,118446,124170,118890,311441,118398,118892
26106,27780,5905,117929,117930,117920,119323,123932,19793,119325
25741,27750,53240,117876,117877,117878,117879,117879,19721,117880
31238,39264,5547,117902,118041,117945,280788,270820,292795,119082
15984,20897,17856,117961,118327,118673,118811,286597,19793,118813
13994,14354,27461,117926,118124,117941,118568,119927,19721,118570
10698,14899,8717,117961,118225,118403,118451,130134,118453,118454
24436,41950,1605,117961,118327,128935,118396,235280,118398,118399
18193,43193,7576,117961,118052,119742,118321,117906,290919,118322
3015,45974,46613,118573,118574,117945,280788,151040,292795,119082
28971,43876,51393,118079,118080,117878,117879,117913,19721,117880
31718,25280,3954,117961,118343,120291,118422,300136,118424,118425
14379,20364,3883,117961,118343,119987,118784,118785,290919,118786
11290,14999,3692,117961,118413,126229,128230,302830,4673,128231
16684,91171,4659,117961,118225,120663,118321,117906,290919,118322
1405,78972,6822,117961,117969,6725,126264,198845,6725,126266
5104,40867,28163,118315,118316,120361,118321,264516,290919,118322
5704,4675,154585,118212,118213,120551,118321,240983,290919,118322
20200,82375,8461,117961,118327,118929,120575,172007,249618,120577
21308,6690,3800,117961,118225,118403,118321,117906,290919,118322
10408,15716,46662,119280,119281,117945,280788,280788,292795,119082
28338,7543,8074,117961,118300,119195,117905,117906,290919,117908
10012,39487,7012,117961,118225,120050,118777,279443,308574,118779
8440,80756,7445,117961,118343,122299,118054,305057,117887,118055
11504,42006,85475,117961,118300,123472,117905,117906,290919,117908
15200,20897,25289,117961,118386,120361,132692,133764,270488,132694
21649,79285,7460,117961,118300,118783,118784,147114,290919,118786
27644,7678,16855,117961,118225,120041,122849,120324,119095,122850
20754,78591,69566,117893,117894,117895,117896,117897,117887,117898
23029,32270,3118,117961,118300,118458,120789,309123,118424,120791
1569,30841,2710,118290,118291,120823,118396,308262,118398,118399
27863,28340,31067,117893,117894,117895,117896,117897,117887,117898
23234,33642,87239,117893,117894,117895,117899,117897,19721,117900
29255,75834,3990,117961,117962,118409,123178,159048,3130,123180
11085,34230,51119,117961,118343,122012,117905,117906,290919,117908
5353,28340,30461,118670,118671,117895,117896,117913,117887,117898
6072,31983,46646,119280,119281,118623,126684,130913,292795,126685
15447,6977,2349,117961,117962,118501,118321,117906,290919,118322
1425,919,1397,117961,118300,120722,118321,117906,290919,118322
6135,972,5001,117961,118343,123476,118980,301534,118295,118982
28081,20349,25813,117961,118300,119181,118841,118842,118643,118843
28911,4675,25557,117961,118300,121951,118321,117906,290919,118322
19624,35376,8068,117961,118386,121668,117905,117906,290919,117908
8596,37951,5603,117890,118102,117878,117879,117879,19721,117880
6193,79444,20169,117961,118343,118660,124886,239604,118643,124888
8036,25740,55895,117961,118343,118833,118777,279443,308574,118779
32712,34026,3857,117961,117969,118673,118054,118054,117887,118055
26064,13878,20510,118219,118220,117912,117879,117897,19721,117880
21646,35792,53150,117902,117903,128935,118863,142453,118398,118865
18146,23988,5015,117961,118300,118395,118890,311441,118398,118892
32716,25744,1558,117961,118300,120312,118792,185973,118424,118794
13893,19964,55,119920,119921,124211,118321,117906,290919,118322
17783,74629,2373,117961,117962,118501,118685,257529,308574,118687
25429,27692,5228,119596,119597,168533,120789,301124,118424,120791
