RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
4958,70504,7370,117961,118413,118481,117905,128528,290919,117908
1964,109402,26291,117961,118225,118403,118685,126297,308574,118687
10645,75029,34064,117961,118386,118746,117905,117906,290919,117908
24501,15064,3053,117961,118225,120663,118641,306399,118643,118644
13193,78879,2409,117961,117962,117904,119949,123170,290919,119951
12944,75078,41759,118315,118463,119214,117905,117906,290919,117908
28044,38764,4589,117961,118327,120383,117905,240983,290919,117908
1900,42338,16527,91261,118026,118202,117905,117906,290919,117908
32097,15714,57718,117961,119256,119257,117946,118806,292795,117948
23078,35376,19832,117961,118327,123901,118321,117906,290919,118322
29165,22318,4474,117961,118446,119064,118321,240983,290919,118322
3662,28546,19915,117935,117936,117878,117879,117879,19721,117880
19186,75209,2890,120864,120865,118437,118636,279443,118638,118639
26197,39330,18680,91261,118026,118202,117905,117906,290919,117908
26402,31222,44062,117961,117962,118910,118321,117906,290919,118322
8548,4696,7530,117961,118300,118514,118054,124424,117887,118055
6886,25865,139593,117961,118225,120323,119782,238219,119784,119785
24735,70452,82284,118953,118954,117884,117885,117913,117887,117888
3889,80765,14928,117961,118446,120317,118321,117906,290919,118322
22158,35722,11830,117975,117976,118246,179731,118247,117887,117973
10876,40061,8698,120864,120865,119824,117905,117906,290919,117908
25772,75078,73841,118315,118316,140453,129229,182258,119788,129231
27570,40777,31851,118185,31010,117941,118568,117886,19721,118570
10757,79966,4993,117961,118300,118979,118912,309291,118424,118914
20816,78231,70078,91261,118026,118202,117905,117906,290919,117908
12524,7543,3838,117961,118225,119924,118321,117906,290919,118322
29381,35930,15491,117961,118343,119796,118702,303450,118704,118705
30057,74352,5240,118887,118888,127284,118912,309291,118424,118914
6367,27292,7084,117961,118386,121961,118321,117906,290919,118322
21271,4675,852,117961,117962,122215,121594,302830,4673,121596
11476,25993,26172,118084,118085,117941,117879,117886,19721,117880
5957,15720,15645,117961,118052,122392,128903,160695,292795,128905
5284,43499,22524,119596,119597,119136,119137,254340,118474,119139
9624,14725,115255,5110,117954,117895,118194,118195,117887,118196
30779,34714,1482,117961,117962,118450,118841,128747,118643,118843
3087,14666,15623,118169,118170,118575,117946,209441,292795,117948
10719,23497,70264,117961,118343,118437,118361,249872,118363,118364
6974,75078,75640,118315,118463,119214,118321,117906,290919,118322
29114,16764,1475,119062,119091,118450,121372,148801,119184,121374
26259,846,6021,120140,120141,122007,124886,123881,118643,124888
9979,80721,1397,117961,118300,120722,118321,117906,290919,118322
12290,23181,55982,117983,117984,117878,117899,119057,19721,117900
24434,41493,53190,117961,118300,19772,118784,118785,290919,118786
27484,38972,16900,118256,118257,118623,117946,119722,292795,117948
6737,74302,61948,247952,118164,117878,117879,141802,19721,117880
15594,73197,48935,119062,119063,119064,119065,119066,118667,119067
43,31613,5899,117961,118327,120318,118777,296252,308574,118779
14108,34584,770,117961,118300,120722,118451,130134,118453,118454
13382,32270,4950,117961,118343,118911,118826,257115,118424,118828
4956,79328,13782,117961,118343,118395,118396,300044,118398,118399
16920,39447,7703,117943,117944,117945,280788,126042,292795,119082
11673,41594,25262,117961,118327,118320,123067,137949,118398,123068
29702,23994,15781,117961,118343,118395,123067,233714,118398,123068
19227,34039,5119,117961,118300,119890,120006,133833,118424,120008
25311,73756,53010,118752,119070,118042,118043,118043,270488,118046
2931,25192,814,118887,118888,123719,118321,117906,290919,118322
24763,18418,120341,120342,120343,119076,120344,119078,118424,120346
17612,278393,13441,117961,118225,122870,118207,279443,270488,118209
19071,82211,6995,117961,117962,118352,118321,117906,290919,118322
30154,16064,820,117961,118300,123719,118784,117906,290919,118786
19027,73756,3622,117961,118300,118458,118834,223125,118424,118836
32130,391,27461,117926,118124,117884,117879,117886,19721,117880
19607,39333,49655,117961,118446,122550,118784,117906,290919,118786
18614,4675,18213,117961,118386,125016,118451,126309,118453,118454
6435,107221,5504,117961,118300,118514,118685,132642,308574,118687
20210,20293,87977,117926,117927,117884,117885,117913,117887,117888
28484,42342,2594,117961,118300,120410,128230,302830,4673,128231
21906,31441,54618,117961,118052,118821,118321,117906,290919,118322
8351,37446,1755,117961,117962,119223,150752,137949,118643,150754
25999,37651,15608,117961,118343,123175,118396,269406,118398,118399
10627,28073,59043,117961,118343,118514,118784,165715,290919,118786
28755,78919,8150,117961,118386,119954,118777,279443,308574,118779
26289,107228,6083,117961,117962,122224,117905,240983,290919,117908
27536,34780,85475,117961,118300,120410,118321,117906,290919,118322
6828,39264,74943,118256,118257,117945,280788,125666,292795,119082
19955,74016,98592,117961,118052,120304,123045,123107,120518,123047
30466,35819,7364,117902,117903,119181,117905,118036,290919,117908
855,34832,49024,132839,145248,118552,118054,132841,117887,118055
1946,25677,50736,117961,118052,118821,117905,117906,290919,117908
9904,75078,24973,91261,118026,118229,273308,118029,249618,118232
27077,19964,47,119920,119921,176153,117905,117906,290919,117908
17444,30836,16803,119596,119597,120823,118890,123957,118398,118892
16124,75445,27515,118953,118954,117884,118568,188864,19721,118570
2684,19998,13728,118084,118085,117941,118568,229199,19721,118570
30503,79092,59029,118555,118178,118320,118784,117906,290919,118786
18376,80822,7491,117961,118300,119181,118784,118785,290919,118786
1296,20487,2931,117961,118343,118700,117905,117906,290919,117908
9511,391,27891,117926,117927,117920,124313,124314,120134,124315
21768,75718,2286,117902,117903,277693,120773,118959,118960,120774
27685,4675,56602,118079,118080,117878,117879,120319,19721,117880
10036,16636,218,117961,118413,120370,118784,118785,290919,118786
19799,18418,5288,119596,119597,149666,120357,149667,118424,120359
14868,23463,4815,118290,118291,118301,118293,118294,118295,118296
15915,6960,3883,117961,118343,119987,118784,118785,290919,118786
31636,39630,6257,117961,118343,120722,118784,117906,290919,118786
28685,40904,7539,117961,118343,119987,117905,117906,290919,117908
5715,34817,8020,126974,126975,123631,118321,117906,290919,118322
10441,80556,2270,117961,118413,277693,120773,155692,118960,120774
19350,42093,4567,117961,118300,118514,118278,118260,290919,118279
19868,33054,4308,117961,118343,118833,118054,137362,117887,118055
14464,19835,3242,117961,118343,118514,118321,117906,290919,118322
5770,15680,815,117961,118300,123719,117905,117906,290919,117908
899,15806,3868,117961,118052,120096,117905,117906,290919,117908
11937,97514,23200,117961,118343,123125,118685,120316,308574,118687
3372,43027,2014,117961,117962,117904,118368,129597,117887,118486
3385,4675,2299,117961,117962,119223,123045,118959,120518,123047
28964,113907,6299,117961,117962,118501,118321,118448,290919,118322
20675,32270,7520,117961,118343,124725,118321,240983,290919,118322
23087,4675,3692,117961,118413,126229,118321,117906,290919,118322
1843,1020,5423,117961,118327,118391,118321,117906,290919,118322
23782,75834,7651,117961,118386,118746,117905,117906,290919,117908
32406,27416,33591,117916,118011,117884,117879,117886,19721,117880
27264,25744,1409,117961,118300,120722,118784,290919,290919,118786
23326,17249,4642,117961,118225,120551,118685,279443,308574,118687
15961,13878,3941,117876,117877,117878,117879,117879,19721,117880
27285,3003,19642,117961,118413,118481,118777,270977,308574,118779
3978,77246,4659,117961,118225,120663,117905,290919,290919,117908
11545,29024,4175,117961,118343,119598,120497,133686,118424,120499
4571,73229,7514,117961,118300,118783,120690,168373,290919,120692
21785,3853,3077,117961,118300,120312,124194,155644,118363,124196
15842,44477,782,117961,118413,127522,118784,240983,290919,118786
30869,39264,20219,119280,119281,117945,280788,280788,292795,119082
15403,33590,17156,117961,118300,118810,123082,197687,19793,123084
32220,969,3606,118169,118170,118179,126684,204891,292795,126685
22381,75934,7583,118990,118991,118992,118321,117906,290919,118322
25185,15701,2078,118216,118587,117920,128093,139264,119184,128095
7870,75078,3152,117961,118386,118317,119351,138942,3130,119353
24585,77945,1838,117961,118386,118896,119849,244844,118638,119851
14300,6977,1903,117961,118343,118514,118321,117906,290919,118322
8775,70453,11556,118602,118603,117941,118568,118568,19721,118570
9541,16191,34826,117887,118178,118320,117905,117906,290919,117908
27207,75078,15746,117961,118386,119742,117905,117906,290919,117908
18336,22662,124899,117961,118327,120171,118054,118054,117887,118055
10094,52364,1986,117961,117962,119223,118641,306399,118643,118644
20916,38403,7370,117961,117962,118481,118321,117906,290919,118322
10816,6977,5101,117961,118300,127849,118826,236735,118424,118828
24762,73561,2818,119062,119091,6104,118451,130134,118453,118454
30600,20351,53026,117935,117936,117878,119192,194805,119184,119194
24429,3853,3486,118752,119070,119781,118563,171750,270488,118565
30802,23096,16724,118212,118213,120551,117905,240983,290919,117908
27434,20323,1311,117961,117962,117904,128230,302830,4673,128231
22379,4677,5537,117961,118413,120370,117905,117906,290919,117908
27272,28586,15824,117961,118225,120323,119093,120324,119095,119096
5563,34026,69089,117961,118300,117970,179731,131312,117887,117973
7189,2642,873,117961,118413,120526,117905,240983,290919,117908
15808,79273,8126,117961,118327,118320,118321,117906,290919,118322
21995,58678,5899,117961,118327,120318,118321,117906,290919,118322
30993,25565,14789,117961,118327,127470,118321,117906,290919,118322
14127,3130,3152,117961,118386,123072,119351,138942,3130,119353
27287,18611,5620,121005,151110,5606,118321,117906,290919,118322
31937,33248,4837,117961,118300,120026,119433,133686,118424,119435
2787,56130,27759,119062,119091,123125,118318,311618,118205,118319
9972,99989,28163,118315,118316,120361,117905,175154,290919,117908
14140,79273,49682,117887,118178,118320,117905,117906,290919,117908
26397,79092,20341,117961,118300,125178,118054,118054,117887,118055
5166,39182,7424,5110,117954,122672,130857,125539,308574,130858
16548,74754,15422,117961,118052,122392,118054,118054,117887,118055
3710,78167,14829,117961,118052,119986,118321,117906,290919,118322
17835,44457,46149,117961,118327,4674,118784,174486,290919,118786
32245,28149,18686,117961,118386,121883,118784,118785,290919,118786
19292,75078,8026,117961,118386,118746,118318,168365,118205,118319
11298,15673,1895,117902,117903,118783,120952,122352,118453,120954
27725,39883,15904,117961,118052,118053,118636,121809,118638,118639
29160,26898,22800,117961,118343,119796,120418,134021,249618,120419
27893,36180,49646,119691,119692,118635,131795,252830,119695,131797
2309,39720,58457,117926,118266,117941,117879,117886,19721,117880
10071,107191,6982,117961,118300,118783,118321,117906,290919,118322
21365,6704,6199,117961,118225,120663,117905,240983,290919,117908
31681,43431,5103,117961,118225,120050,118784,118406,290919,118786
22931,80193,15682,117961,118300,118957,118321,117906,290919,118322
16002,34277,4970,118212,118213,119598,124152,300136,118424,124154
15087,20364,4952,117961,118343,120126,123615,133686,118424,123617
12032,37260,67615,117932,117933,117878,118568,310414,19721,118570
885,22682,7014,117961,118446,119961,118278,118260,290919,118279
16886,22390,4757,118212,118213,118458,119849,290535,118638,119851
30489,79958,17225,117961,118300,19772,138019,187788,120518,138021
32616,37651,13262,118219,118220,118221,118568,268194,19721,118570
20960,41279,15894,117961,118052,120304,120313,206347,118424,120315
10677,76416,5323,117961,118343,119598,307024,132719,118331,118332
26359,42085,5028,117961,118386,118896,119849,244844,118638,119851
8957,38644,16756,119062,130600,139677,117905,117906,290919,117908
12621,45701,17244,117961,118052,120398,120006,311622,118424,120008
25908,78972,4713,117961,118052,120398,122067,164160,118424,122069
3447,32589,3707,118290,118291,118684,119949,121350,290919,119951
26436,36480,46376,118573,118574,117945,118274,229793,292795,118276
16737,16306,2610,117961,118327,121979,118318,168365,118205,118319
5686,45300,4258,117961,118343,119598,118422,300136,118424,118425
12481,39392,5313,117961,118052,120356,122067,141493,118424,122069
28246,3853,3755,117961,118343,118395,118890,125128,118398,118892
9006,7543,19832,117961,118386,123757,118321,117906,290919,118322
15568,42362,1065,117961,118327,121589,118641,306399,118643,118644
32690,36731,72157,118006,118007,117941,117899,122240,19721,117900
2059,27727,7426,117961,118225,124130,122849,120324,119095,122850
27277,45903,3883,117961,118343,119987,118784,118785,290919,118786
25736,97005,2270,117961,118413,120584,120773,118959,118960,120774
1794,25993,51235,120864,121013,124133,120344,303717,118424,120346
17475,33111,56161,117961,118225,119824,122129,305057,121916,122131
13619,25993,15887,117961,118052,120356,120357,127906,118424,120359
14972,16639,51773,117961,118446,118684,118784,240983,290919,118786
10329,13878,2836,118169,118170,118556,118047,121204,117887,118049
28479,4675,36,117961,118413,119968,117905,117906,290919,117908
23935,74106,46104,117961,118327,120559,120988,304465,118643,120989
6656,42041,311433,117961,118327,118507,121527,128634,118398,121529
6924,73547,17598,117961,118300,118631,307024,132719,118331,118332
18665,25993,7520,117961,118343,124725,118321,117906,290919,118322
12434,75078,18210,91261,118026,120671,119004,208526,119006,119007
13593,19989,1583,117961,118327,118507,179731,118054,117887,117973
24539,30936,5211,118290,118291,119837,118980,261436,118295,118982
29473,38706,3654,117961,118300,118631,118826,168415,118424,118828
23397,14354,50511,118006,118007,118008,118568,292195,19721,118570
7727,35376,8415,117961,118052,118881,117905,117906,290919,117908
26737,80313,59402,117961,118052,120096,133306,135146,118205,133308
18491,25993,4189,117961,118343,119987,118636,310589,118638,118639
28060,32270,14857,117961,118300,121176,118685,120316,308574,118687
12566,15715,32117,118555,118178,117945,119899,310825,19793,119900
6080,80351,7081,117961,118225,119924,118685,120316,308574,118687
21811,45796,4199,117961,118225,118403,118321,117906,290919,118322
11082,27323,16870,117902,118041,119238,119093,119094,119095,119096
24775,79092,4145,117961,118300,120026,118834,311412,118424,118836
12404,80913,4757,118212,118213,118458,119849,290535,118638,119851
